BE,DE,DK1,DK2,FI,FR,NL,NO1,NO2,NO3,NO4,NO5,PL,SE1,SE2,SE3,SE4,UK
39055.0,235889.0,2196.0,1584.0,8835.0,53548.0,42456.0,4259.0,3857.0,2418.0,1985.0,2140.0,17274.0,991.0,1823.0,9846.0,2705.0,78001.0
39157.0,232942.0,2163.0,1585.0,8727.0,55255.0,43346.0,4120.0,3805.0,2404.0,1954.0,2118.0,17356.0,1019.0,1779.0,9587.0,2732.0,79104.0
37860.0,222982.0,2132.0,1571.0,8606.0,53038.0,43123.0,3986.0,3675.0,2389.0,1961.0,2100.0,17437.0,1114.0,1787.0,9429.0,2696.0,79303.0
36423.0,216222.0,2120.0,1555.0,8549.0,50306.0,42598.0,3895.0,3607.0,2392.0,2010.0,2063.0,17059.0,1017.0,1750.0,9324.0,2615.0,78152.0
35831.0,214167.0,2124.0,1545.0,8588.0,48185.0,42224.0,3836.0,3545.0,2401.0,2050.0,2020.0,16725.0,1034.0,1745.0,9274.0,2629.0,77579.0
35378.0,214946.0,2190.0,1585.0,8727.0,46822.0,42996.0,3844.0,3527.0,2424.0,2021.0,2043.0,16654.0,981.0,1712.0,9410.0,2656.0,78678.0
37005.0,223701.0,2399.0,1718.0,9297.0,47009.0,45800.0,4042.0,3658.0,2436.0,1946.0,2089.0,17190.0,1107.0,1716.0,9879.0,2765.0,81690.0
39256.0,239972.0,2517.0,1822.0,9638.0,49809.0,47649.0,4307.0,3820.0,2507.0,2008.0,2148.0,18852.0,1158.0,1794.0,10358.0,2930.0,85187.0
41277.0,244056.0,2464.0,1749.0,9456.0,55322.0,48448.0,4438.0,3959.0,2525.0,2061.0,2180.0,19253.0,1137.0,1795.0,10285.0,2859.0,89998.0
39881.0,232105.0,2287.0,1608.0,9108.0,54869.0,46630.0,4400.0,3894.0,2501.0,2018.0,2170.0,18715.0,1116.0,1714.0,10075.0,2750.0,86693.0
38135.0,222487.0,2120.0,1500.0,9140.0,52561.0,43980.0,4303.0,3837.0,2472.0,2035.0,2151.0,17684.0,1115.0,1694.0,9635.0,2599.0,81521.0
37993.0,220839.0,1957.0,1363.0,9017.0,53467.0,41068.0,4139.0,3781.0,2428.0,1978.0,2123.0,16844.0,1071.0,1734.0,9145.0,2451.0,76286.0
37425.0,207368.0,1808.0,1236.0,8642.0,54788.0,37294.0,3861.0,3607.0,2331.0,1970.0,2032.0,15654.0,1009.0,1711.0,8637.0,2306.0,69481.0
34613.0,193791.0,1699.0,1149.0,8315.0,52074.0,33225.0,3655.0,3515.0,2247.0,1957.0,2054.0,14743.0,1005.0,1693.0,8389.0,2255.0,61540.0
32492.0,185547.0,1729.0,1097.0,8134.0,49658.0,31215.0,3544.0,3457.0,2203.0,1915.0,1984.0,14345.0,962.0,1662.0,8295.0,2223.0,55366.0
31209.0,182516.0,1723.0,1073.0,8106.0,48165.0,30528.0,3526.0,3435.0,2181.0,1882.0,1973.0,14076.0,902.0,1634.0,8320.0,2221.0,55434.0
30577.0,185125.0,1723.0,1086.0,8199.0,45802.0,30492.0,3533.0,3476.0,2186.0,1849.0,1961.0,14128.0,909.0,1657.0,8364.0,2231.0,55649.0
31507.0,193725.0,1723.0,1112.0,8558.0,45643.0,31072.0,3619.0,3501.0,2204.0,1868.0,1966.0,14539.0,986.0,1677.0,8630.0,2286.0,53821.0
33786.0,213580.0,1857.0,1221.0,9514.0,48557.0,33108.0,3886.0,3679.0,2243.0,1912.0,2071.0,15497.0,958.0,1813.0,9236.0,2486.0,53776.0
38716.0,255346.0,2351.0,1485.0,10249.0,54153.0,38728.0,4566.0,4093.0,2420.0,1981.0,2358.0,18533.0,1000.0,2034.0,10540.0,2978.0,56467.0
43301.0,289469.0,2854.0,1744.0,10243.0,60084.0,47543.0,5258.0,4484.0,2669.0,2161.0,2653.0,20560.0,1085.0,2189.0,11562.0,3339.0,67267.0
44582.0,301989.0,2968.0,1781.0,10331.0,62984.0,53155.0,5263.0,4589.0,2777.0,2200.0,2466.0,21584.0,1166.0,2247.0,11776.0,3399.0,80876.0
45669.0,303625.0,2929.0,1810.0,10229.0,64289.0,55612.0,5174.0,4515.0,2759.0,2181.0,2396.0,21877.0,1174.0,2178.0,11683.0,3389.0,85956.0
46122.0,308260.0,2946.0,1830.0,10173.0,64371.0,56596.0,5035.0,4415.0,2731.0,2149.0,2390.0,21834.0,1222.0,2108.0,11615.0,3392.0,87956.0
46523.0,312551.0,2910.0,1820.0,10090.0,64027.0,56820.0,4866.0,4267.0,2700.0,2174.0,2332.0,21877.0,1141.0,2017.0,11492.0,3395.0,87045.0
45852.0,307602.0,2835.0,1759.0,9930.0,63536.0,56137.0,4750.0,4181.0,2663.0,2142.0,2315.0,21943.0,1130.0,1975.0,11247.0,3287.0,87301.0
45538.0,303905.0,2813.0,1744.0,9798.0,61833.0,56247.0,4653.0,4034.0,2591.0,2163.0,2257.0,21997.0,1117.0,2049.0,11106.0,3240.0,87059.0
44967.0,299277.0,2734.0,1718.0,9762.0,60057.0,55647.0,4570.0,4088.0,2617.0,2149.0,2309.0,21638.0,1123.0,2013.0,10966.0,3215.0,84985.0
44464.0,294452.0,2634.0,1692.0,9648.0,58001.0,54856.0,4437.0,4059.0,2614.0,2189.0,2357.0,21403.0,1167.0,1996.0,10841.0,3197.0,83846.0
44166.0,287601.0,2639.0,1719.0,9664.0,56565.0,54518.0,4423.0,4057.0,2573.0,2150.0,2277.0,21275.0,1176.0,2070.0,10844.0,3108.0,84207.0
44940.0,289393.0,2817.0,1839.0,10015.0,55965.0,55117.0,4557.0,4062.0,2546.0,2136.0,2300.0,21691.0,1044.0,2104.0,11276.0,3178.0,89532.0
46172.0,299263.0,2915.0,1888.0,10235.0,58898.0,54428.0,4745.0,4175.0,2570.0,2125.0,2360.0,22945.0,1369.0,2009.0,11601.0,3307.0,95172.0
46434.0,302333.0,2834.0,1829.0,10138.0,63740.0,55748.0,4771.0,4205.0,2556.0,2148.0,2718.0,23221.0,1211.0,1983.0,11364.0,3241.0,99202.0
44060.0,283673.0,2569.0,1678.0,9638.0,60728.0,52749.0,4659.0,4057.0,2510.0,2134.0,2328.0,22341.0,1207.0,1815.0,10880.0,3077.0,96362.0
41540.0,265673.0,2376.0,1576.0,9450.0,56747.0,48742.0,4524.0,3972.0,2469.0,2101.0,2294.0,20898.0,1095.0,1859.0,10358.0,2877.0,89674.0
41039.0,251924.0,2157.0,1429.0,9275.0,56934.0,44185.0,4235.0,3847.0,2375.0,2074.0,2227.0,19259.0,1345.0,1781.0,9514.0,2633.0,82678.0
40433.0,230985.0,1948.0,1273.0,8828.0,58020.0,40306.0,3852.0,3646.0,2253.0,2006.0,2119.0,17808.0,1027.0,1739.0,8779.0,2413.0,74219.0
37567.0,213468.0,1814.0,1181.0,8472.0,54697.0,37295.0,3562.0,3486.0,2163.0,1952.0,2008.0,16607.0,1007.0,1691.0,8388.0,2266.0,65604.0
35114.0,203355.0,1775.0,1128.0,8278.0,51824.0,34866.0,3434.0,3449.0,2125.0,1923.0,1965.0,16068.0,1015.0,1719.0,8137.0,2207.0,58639.0
33464.0,199805.0,1741.0,1106.0,8319.0,50171.0,33780.0,3388.0,3445.0,2109.0,1911.0,1937.0,15792.0,1010.0,1680.0,8090.0,2168.0,58825.0
33096.0,201640.0,1738.0,1105.0,8386.0,47748.0,33303.0,3374.0,3475.0,2122.0,1916.0,1939.0,15863.0,1004.0,1717.0,8075.0,2160.0,58285.0
33709.0,208440.0,1777.0,1133.0,8772.0,47146.0,33620.0,3404.0,3547.0,2150.0,1902.0,1955.0,16097.0,981.0,1616.0,8191.0,2190.0,56982.0
35699.0,225307.0,1937.0,1239.0,9720.0,49629.0,35388.0,3620.0,3613.0,2208.0,1887.0,2008.0,16850.0,1016.0,1783.0,8779.0,2351.0,56184.0
40565.0,263259.0,2377.0,1488.0,10362.0,54854.0,40925.0,4231.0,3941.0,2400.0,2034.0,2151.0,19398.0,1249.0,1988.0,10107.0,2801.0,57743.0
44811.0,295042.0,2851.0,1754.0,10376.0,60562.0,49475.0,4849.0,4329.0,2618.0,2192.0,2358.0,21041.0,1281.0,2232.0,11136.0,3155.0,66979.0
45705.0,305063.0,2957.0,1835.0,10418.0,63054.0,54615.0,4944.0,4427.0,2607.0,2200.0,2418.0,21874.0,1157.0,2115.0,11235.0,3223.0,82135.0
46124.0,306355.0,2939.0,1864.0,10349.0,64233.0,56812.0,4834.0,4385.0,2577.0,2200.0,2377.0,22200.0,1128.0,2224.0,11148.0,3216.0,86680.0
46280.0,310890.0,2981.0,1885.0,10333.0,64425.0,57114.0,4790.0,4402.0,2575.0,2145.0,2393.0,22206.0,1182.0,2207.0,11181.0,3235.0,85671.0
46858.0,313854.0,2993.0,1878.0,10361.0,64588.0,56946.0,4759.0,4308.0,2533.0,2166.0,2364.0,22498.0,1130.0,2214.0,11027.0,3218.0,83738.0
45504.0,310076.0,2925.0,1851.0,10421.0,64063.0,56379.0,4807.0,4307.0,2544.0,2239.0,2272.0,22545.0,1072.0,2125.0,11008.0,3140.0,83134.0
45333.0,307145.0,2884.0,1850.0,10249.0,62512.0,56458.0,4772.0,4285.0,2525.0,2240.0,2339.0,22538.0,1058.0,1977.0,11170.0,3127.0,82810.0
44463.0,301753.0,2800.0,1806.0,10157.0,61047.0,55760.0,4774.0,4219.0,2542.0,2211.0,2339.0,22202.0,1077.0,2142.0,10987.0,3143.0,80350.0
44228.0,296429.0,2694.0,1757.0,10037.0,58898.0,54998.0,4696.0,4152.0,2458.0,2228.0,2333.0,21983.0,1105.0,2027.0,11018.0,3087.0,81271.0
44413.0,291797.0,2657.0,1766.0,10178.0,57694.0,54639.0,4718.0,4146.0,2453.0,2210.0,2306.0,21858.0,1138.0,1893.0,11145.0,3041.0,83081.0
44692.0,291333.0,2835.0,1907.0,10631.0,57138.0,55225.0,4704.0,4192.0,2513.0,2230.0,2306.0,22206.0,1026.0,1995.0,11468.0,3118.0,88429.0
45891.0,302366.0,2882.0,1985.0,10773.0,60060.0,54906.0,4811.0,4201.0,2564.0,2221.0,2308.0,23207.0,1297.0,2065.0,11592.0,3214.0,92192.0
46948.0,303612.0,2814.0,1889.0,10570.0,64738.0,56713.0,4777.0,4294.0,2617.0,2210.0,2322.0,23385.0,1342.0,1959.0,11375.0,3152.0,98171.0
44639.0,284998.0,2581.0,1738.0,10062.0,61727.0,54159.0,4657.0,4217.0,2576.0,2211.0,2302.0,22643.0,1209.0,1899.0,10965.0,3035.0,95610.0
41871.0,267132.0,2375.0,1609.0,9783.0,57746.0,50242.0,4498.0,4113.0,2489.0,2189.0,2268.0,20976.0,1140.0,1927.0,10364.0,2868.0,89438.0
41810.0,251638.0,2158.0,1444.0,9501.0,57845.0,45794.0,4206.0,3939.0,2299.0,2117.0,2171.0,19425.0,1053.0,1811.0,9597.0,2658.0,82166.0
40947.0,231379.0,1938.0,1287.0,9043.0,58614.0,41747.0,3874.0,3702.0,2250.0,2034.0,2098.0,18060.0,1013.0,1637.0,8874.0,2426.0,73683.0
38274.0,214942.0,1787.0,1183.0,8634.0,55346.0,36879.0,3658.0,3548.0,2165.0,2023.0,2026.0,16918.0,970.0,1651.0,8477.0,2236.0,63881.0
35712.0,204237.0,1731.0,1122.0,8467.0,52736.0,34103.0,3498.0,3471.0,2108.0,1945.0,1978.0,16249.0,953.0,1683.0,8225.0,2167.0,56393.0
34251.0,200470.0,1706.0,1093.0,8365.0,51214.0,32939.0,3467.0,3446.0,2181.0,1938.0,1944.0,15861.0,967.0,1699.0,8144.0,2173.0,56425.0
33800.0,201902.0,1723.0,1097.0,8416.0,48761.0,32523.0,3470.0,3439.0,2200.0,1947.0,1954.0,15945.0,1009.0,1654.0,8114.0,2163.0,55948.0
34043.0,209658.0,1763.0,1129.0,8800.0,48295.0,32844.0,3488.0,3486.0,2154.0,1935.0,1979.0,16249.0,1234.0,1683.0,8182.0,2187.0,53862.0
35976.0,225636.0,1930.0,1225.0,9706.0,50749.0,34515.0,3707.0,3607.0,2171.0,2001.0,2029.0,17022.0,1123.0,1780.0,8670.0,2378.0,52399.0
40578.0,264276.0,2368.0,1477.0,10313.0,55911.0,39982.0,4281.0,3937.0,2300.0,2096.0,2192.0,19510.0,1232.0,1965.0,10093.0,2830.0,53894.0
45105.0,294643.0,2831.0,1693.0,10349.0,61353.0,48629.0,4916.0,4427.0,2502.0,2297.0,2333.0,21276.0,1133.0,2104.0,11124.0,3221.0,67238.0
45687.0,304287.0,2906.0,1741.0,10363.0,64004.0,54091.0,4988.0,4441.0,2547.0,2281.0,2394.0,22125.0,1207.0,2032.0,11269.0,3261.0,82626.0
46296.0,305382.0,2895.0,1747.0,10277.0,65308.0,56107.0,4916.0,4376.0,2541.0,2252.0,2372.0,22445.0,1105.0,2071.0,11048.0,3227.0,87965.0
46468.0,309264.0,2923.0,1774.0,10301.0,65275.0,56695.0,4910.0,4404.0,2603.0,2174.0,2368.0,22455.0,1136.0,1813.0,11071.0,3243.0,89135.0
46919.0,313455.0,2927.0,1788.0,10314.0,65321.0,56281.0,4894.0,4391.0,2647.0,2265.0,2346.0,22622.0,1147.0,1789.0,11153.0,3206.0,89709.0
46171.0,307310.0,2897.0,1789.0,10198.0,64677.0,55537.0,4853.0,4370.0,2569.0,2223.0,2427.0,22631.0,945.0,1895.0,10998.0,3108.0,89926.0
45889.0,304473.0,2711.0,1780.0,10082.0,63281.0,55746.0,4812.0,4289.0,2553.0,2223.0,2418.0,22614.0,1197.0,1943.0,10844.0,3084.0,88918.0
45238.0,298972.0,2626.0,1759.0,10128.0,61780.0,55390.0,4765.0,4291.0,2531.0,2229.0,2371.0,22179.0,1175.0,1856.0,10632.0,3011.0,87033.0
45131.0,295235.0,2528.0,1711.0,10047.0,59627.0,55146.0,4730.0,4221.0,2520.0,2180.0,2334.0,21946.0,1204.0,1808.0,10636.0,3028.0,85609.0
44837.0,289049.0,2642.0,1733.0,10122.0,58375.0,55484.0,4740.0,4242.0,2529.0,2173.0,2239.0,21763.0,1145.0,1935.0,10682.0,2993.0,86869.0
44942.0,290104.0,2881.0,1888.0,10526.0,58023.0,56371.0,4774.0,4222.0,2544.0,2203.0,2225.0,22092.0,1211.0,1942.0,11120.0,3064.0,90677.0
46347.0,303011.0,2880.0,1964.0,10646.0,60940.0,55925.0,4760.0,4243.0,2580.0,2203.0,2192.0,23129.0,1300.0,1854.0,11262.0,3119.0,94417.0
46505.0,305239.0,2761.0,1869.0,10446.0,65167.0,55869.0,4620.0,4223.0,2650.0,2130.0,2181.0,23289.0,1180.0,1901.0,10922.0,3009.0,98603.0
44461.0,287575.0,2564.0,1725.0,9871.0,61741.0,52882.0,4441.0,4113.0,2634.0,2096.0,2131.0,22625.0,1235.0,1784.0,10556.0,2832.0,94977.0
41514.0,268527.0,2390.0,1594.0,9664.0,57770.0,49142.0,4224.0,3953.0,2599.0,2138.0,2155.0,20917.0,1277.0,1761.0,9941.0,2647.0,89161.0
41740.0,254198.0,2166.0,1435.0,9412.0,57850.0,44738.0,3960.0,3768.0,2518.0,2097.0,2188.0,19252.0,1168.0,1747.0,9170.0,2439.0,81836.0
41057.0,232951.0,1979.0,1278.0,8851.0,58611.0,40753.0,3648.0,3534.0,2373.0,2006.0,2042.0,17841.0,1126.0,1672.0,8675.0,2247.0,73740.0
37870.0,217128.0,1870.0,1160.0,8496.0,55116.0,37823.0,3348.0,3413.0,2277.0,1953.0,1979.0,16861.0,1105.0,1555.0,8245.0,2154.0,64475.0
35306.0,206720.0,1800.0,1102.0,8319.0,52284.0,35101.0,3173.0,3318.0,2165.0,1897.0,1914.0,16253.0,971.0,1461.0,8070.0,2125.0,56554.0
33890.0,202543.0,1769.0,1075.0,8253.0,50649.0,33890.0,3139.0,3296.0,2053.0,1861.0,1912.0,15923.0,947.0,1521.0,7952.0,2102.0,48380.0
33299.0,205290.0,1773.0,1082.0,8260.0,47937.0,33395.0,3157.0,3273.0,2095.0,1839.0,1909.0,15975.0,904.0,1530.0,7946.0,2111.0,55823.0
33616.0,212110.0,1807.0,1107.0,8528.0,47274.0,33658.0,3214.0,3370.0,2198.0,1896.0,1897.0,16329.0,909.0,1538.0,8028.0,2147.0,52664.0
35831.0,230645.0,1959.0,1210.0,9445.0,49298.0,35488.0,3394.0,3411.0,2261.0,1945.0,1936.0,17039.0,1043.0,1624.0,8459.0,2297.0,51012.0
40185.0,270321.0,2395.0,1471.0,10169.0,54228.0,40832.0,3951.0,3722.0,2394.0,2053.0,2043.0,19602.0,998.0,1857.0,9694.0,2691.0,54552.0
44941.0,300493.0,2830.0,1754.0,10370.0,59716.0,49541.0,4531.0,4104.0,2517.0,2242.0,2201.0,21233.0,1101.0,1946.0,10758.0,3056.0,69516.0
45511.0,309218.0,2938.0,1823.0,10245.0,62051.0,55047.0,4603.0,4116.0,2511.0,2220.0,2228.0,22074.0,1115.0,1845.0,10862.0,3129.0,82796.0
46193.0,306317.0,2918.0,1847.0,10238.0,63087.0,57287.0,4541.0,4083.0,2460.0,2175.0,2218.0,22303.0,1108.0,1967.0,10852.0,3196.0,87176.0
46709.0,307763.0,2963.0,1862.0,10286.0,63741.0,57876.0,4527.0,4107.0,2401.0,2226.0,2216.0,22243.0,1029.0,2054.0,10745.0,3250.0,87244.0
47306.0,311201.0,2930.0,1861.0,10308.0,64233.0,58237.0,4439.0,4053.0,2326.0,2276.0,2208.0,22409.0,1002.0,2158.0,10666.0,3218.0,86219.0
46295.0,309709.0,2854.0,1847.0,10242.0,64144.0,57438.0,4368.0,4035.0,2373.0,2213.0,2079.0,22380.0,1110.0,1935.0,10789.0,3108.0,84507.0
46082.0,305566.0,2860.0,1847.0,10228.0,63045.0,57295.0,4237.0,3950.0,2424.0,2211.0,2153.0,22406.0,1105.0,1853.0,10734.0,3105.0,83743.0
45190.0,299782.0,2783.0,1830.0,10109.0,61936.0,56903.0,4142.0,3849.0,2459.0,2169.0,2232.0,22027.0,1142.0,1888.0,10728.0,3097.0,82294.0
45060.0,295586.0,2631.0,1786.0,10047.0,60068.0,56445.0,4062.0,3873.0,2496.0,2159.0,2220.0,21652.0,1134.0,1927.0,10724.0,3138.0,81579.0
44760.0,290947.0,2622.0,1770.0,10209.0,58728.0,56418.0,4082.0,3915.0,2491.0,2133.0,2183.0,21484.0,1123.0,1957.0,10490.0,3043.0,82456.0
45510.0,294034.0,2774.0,1885.0,10443.0,58264.0,56914.0,4147.0,3919.0,2488.0,2188.0,2168.0,21813.0,1129.0,1930.0,10782.0,3073.0,86941.0
46615.0,303695.0,2808.0,1968.0,10499.0,60892.0,56427.0,4295.0,4099.0,2511.0,2178.0,2185.0,23097.0,1114.0,2139.0,10939.0,3185.0,90201.0
46908.0,305650.0,2716.0,1875.0,10370.0,64694.0,57236.0,4282.0,4047.0,2495.0,2162.0,2164.0,23245.0,1258.0,2063.0,10740.0,3153.0,96379.0
44651.0,288640.0,2512.0,1723.0,9749.0,61158.0,54489.0,4183.0,3927.0,2400.0,2139.0,2173.0,22477.0,1229.0,1970.0,10353.0,2988.0,94424.0
42112.0,271059.0,2325.0,1587.0,9472.0,57120.0,50261.0,3981.0,3810.0,2308.0,2108.0,2111.0,20891.0,1169.0,1911.0,9874.0,2766.0,88731.0
41965.0,255295.0,2135.0,1439.0,9142.0,57094.0,45791.0,3764.0,3708.0,2225.0,2041.0,2028.0,19237.0,1160.0,1928.0,9236.0,2536.0,82029.0
41039.0,234747.0,1876.0,1272.0,8658.0,57966.0,41896.0,3465.0,3536.0,2069.0,2004.0,1954.0,17848.0,1075.0,1760.0,8558.0,2308.0,74014.0
38329.0,216875.0,1756.0,1176.0,8301.0,54382.0,37063.0,3248.0,3381.0,2094.0,1954.0,1903.0,16813.0,1005.0,1755.0,8203.0,2201.0,65831.0
35700.0,206624.0,1682.0,1108.0,8109.0,51311.0,34442.0,3105.0,3312.0,2129.0,1936.0,1868.0,16211.0,1019.0,1747.0,8019.0,2157.0,58523.0
34013.0,202255.0,1653.0,1082.0,8062.0,49616.0,33026.0,3027.0,3277.0,2116.0,1888.0,1846.0,15771.0,1018.0,1584.0,7998.0,2157.0,58133.0
33710.0,203859.0,1676.0,1074.0,8203.0,47107.0,32567.0,3058.0,3280.0,2136.0,1891.0,1839.0,15812.0,1015.0,1527.0,7908.0,2166.0,58326.0
34053.0,210762.0,1739.0,1087.0,8506.0,46311.0,32780.0,3087.0,3304.0,2164.0,1901.0,1840.0,16011.0,1058.0,1469.0,8632.0,2212.0,56811.0
36153.0,227808.0,1834.0,1194.0,9456.0,48511.0,34538.0,3229.0,3357.0,2220.0,1933.0,1876.0,16677.0,1072.0,1623.0,9263.0,2378.0,56224.0
40899.0,265343.0,2241.0,1466.0,10195.0,53119.0,39756.0,3773.0,3630.0,2410.0,2073.0,1995.0,19290.0,1104.0,1715.0,10428.0,2777.0,56644.0
45047.0,295817.0,2697.0,1699.0,10329.0,58551.0,47949.0,4390.0,4026.0,2664.0,2217.0,2196.0,20990.0,1293.0,1947.0,11623.0,3112.0,68487.0
45918.0,304810.0,2789.0,1751.0,10212.0,61000.0,53413.0,4484.0,4101.0,2768.0,2141.0,2258.0,21569.0,1314.0,1951.0,12012.0,3175.0,85681.0
46304.0,304021.0,2762.0,1777.0,10181.0,62063.0,55569.0,4381.0,4071.0,2760.0,2238.0,2228.0,21895.0,1221.0,1913.0,11538.0,3139.0,90020.0
46513.0,279082.0,2759.0,1777.0,10152.0,62392.0,55948.0,4262.0,4034.0,2719.0,2240.0,2196.0,21758.0,1162.0,1905.0,10886.0,3096.0,90491.0
46937.0,277057.0,2690.0,1762.0,10095.0,62379.0,55799.0,4131.0,3967.0,2654.0,2208.0,2134.0,21956.0,1143.0,1836.0,10603.0,3026.0,89636.0
45945.0,280481.0,2559.0,1720.0,9929.0,62130.0,54430.0,4041.0,3905.0,2622.0,2143.0,2135.0,22022.0,1262.0,1901.0,10381.0,2922.0,87810.0
45337.0,283386.0,2465.0,1687.0,9744.0,60300.0,54063.0,3942.0,3843.0,2512.0,2021.0,2097.0,22147.0,1171.0,1711.0,10113.0,2783.0,87448.0
44704.0,291402.0,2333.0,1645.0,9711.0,58847.0,53577.0,3907.0,3804.0,2506.0,2124.0,2135.0,21765.0,1205.0,1737.0,9928.0,2685.0,85461.0
43917.0,284012.0,2274.0,1622.0,9653.0,56661.0,52653.0,3882.0,3749.0,2532.0,2173.0,2117.0,21405.0,1139.0,1876.0,9810.0,2623.0,86074.0
43436.0,277355.0,2317.0,1633.0,9755.0,54842.0,52665.0,3894.0,3784.0,2597.0,2187.0,2159.0,21170.0,1060.0,2021.0,9867.0,2671.0,85565.0
44257.0,277925.0,2540.0,1799.0,10112.0,54708.0,53796.0,4034.0,3896.0,2628.0,2189.0,2188.0,21678.0,1012.0,1888.0,10477.0,2873.0,87085.0
45267.0,292250.0,2680.0,1970.0,10296.0,57553.0,54214.0,4243.0,4367.0,2642.0,2206.0,2232.0,22905.0,1044.0,1799.0,11010.0,2985.0,91518.0
44901.0,293956.0,2536.0,1862.0,10028.0,61333.0,54090.0,4229.0,4081.0,2593.0,2169.0,2210.0,22897.0,1253.0,2066.0,10073.0,2846.0,95683.0
43001.0,274470.0,2334.0,1711.0,9509.0,58234.0,50870.0,4091.0,3872.0,2501.0,2139.0,2133.0,22210.0,1227.0,2032.0,9807.0,2651.0,91137.0
40882.0,256823.0,2182.0,1578.0,9342.0,54919.0,46940.0,3960.0,3791.0,2476.0,2089.0,2088.0,20772.0,1291.0,2071.0,9346.0,2463.0,84701.0
41496.0,243608.0,2040.0,1479.0,9056.0,55470.0,43170.0,3781.0,3645.0,2381.0,2008.0,2006.0,19269.0,1079.0,1873.0,8733.0,2347.0,77981.0
41310.0,225281.0,1857.0,1399.0,8567.0,56684.0,40199.0,3588.0,3497.0,2329.0,1987.0,1930.0,17900.0,1142.0,1803.0,8274.0,2224.0,71280.0
38093.0,210811.0,1693.0,1297.0,8171.0,53083.0,36304.0,3397.0,3457.0,2269.0,1947.0,1914.0,16766.0,1096.0,1705.0,7926.0,2117.0,63689.0
35481.0,199385.0,1591.0,1232.0,7997.0,49930.0,33342.0,3268.0,3376.0,2238.0,1883.0,1872.0,16179.0,1044.0,1559.0,7647.0,2047.0,56856.0
33406.0,192908.0,1525.0,1180.0,7959.0,47993.0,31707.0,3201.0,3297.0,2197.0,1881.0,1835.0,15758.0,1045.0,1385.0,7599.0,2023.0,54898.0
32795.0,192663.0,1508.0,1149.0,7955.0,45000.0,30886.0,3196.0,3281.0,2199.0,1886.0,1831.0,15587.0,1024.0,1348.0,7573.0,2019.0,54293.0
32607.0,193367.0,1525.0,1140.0,8091.0,43741.0,30758.0,3199.0,3272.0,2247.0,1828.0,1848.0,15633.0,1011.0,1424.0,7684.0,2053.0,52123.0
32702.0,194729.0,1599.0,1159.0,8442.0,44238.0,31100.0,3250.0,3322.0,2233.0,1886.0,1863.0,15763.0,984.0,1632.0,7840.0,2091.0,51153.0
34232.0,202852.0,1719.0,1227.0,8738.0,46183.0,33206.0,3370.0,3381.0,2237.0,1906.0,1902.0,16847.0,1046.0,1693.0,8210.0,2153.0,52073.0
35817.0,219797.0,1920.0,1332.0,8842.0,48573.0,37014.0,3569.0,3503.0,2310.0,1953.0,1952.0,17610.0,1029.0,1749.0,8555.0,2334.0,58612.0
37943.0,235104.0,2079.0,1449.0,9054.0,50405.0,41190.0,3761.0,3615.0,2407.0,1984.0,2015.0,18637.0,1016.0,1772.0,8829.0,2435.0,66153.0
39956.0,247481.0,2212.0,1556.0,9192.0,52521.0,44986.0,4039.0,3767.0,2512.0,2013.0,2101.0,19606.0,1133.0,1861.0,9318.0,2616.0,73364.0
40972.0,253564.0,2284.0,1592.0,9115.0,53242.0,46777.0,4166.0,3845.0,2564.0,2044.0,2156.0,19942.0,1159.0,1884.0,9601.0,2657.0,78683.0
41437.0,256716.0,2264.0,1574.0,9059.0,53315.0,46916.0,4146.0,3884.0,2517.0,2073.0,2168.0,19937.0,1174.0,2005.0,9491.0,2639.0,80536.0
41256.0,253290.0,2229.0,1561.0,8976.0,54449.0,46337.0,4081.0,3851.0,2479.0,2062.0,2180.0,19727.0,1184.0,2139.0,9323.0,2584.0,80944.0
39746.0,243142.0,2197.0,1531.0,8926.0,52666.0,45299.0,3967.0,3802.0,2498.0,2073.0,2165.0,19511.0,1102.0,1988.0,9258.0,2532.0,80837.0
38564.0,234287.0,2220.0,1506.0,8944.0,50506.0,44066.0,3930.0,3778.0,2488.0,2046.0,2196.0,18900.0,1150.0,2005.0,9133.0,2506.0,78884.0
38185.0,231270.0,2152.0,1495.0,9082.0,48413.0,43245.0,3924.0,3796.0,2470.0,2033.0,2172.0,18631.0,1120.0,1964.0,9107.0,2548.0,76896.0
37731.0,230243.0,2190.0,1543.0,9447.0,46958.0,43738.0,3976.0,3830.0,2463.0,2043.0,2186.0,18431.0,1172.0,1973.0,9304.0,2616.0,76390.0
39012.0,236432.0,2419.0,1694.0,10103.0,47208.0,45673.0,4100.0,3911.0,2512.0,2060.0,2182.0,19153.0,1155.0,1828.0,9828.0,2746.0,78373.0
41124.0,252927.0,2505.0,1792.0,10090.0,50301.0,47759.0,4188.0,3989.0,2548.0,2083.0,2236.0,20614.0,1202.0,1678.0,9895.0,2805.0,83159.0
41767.0,253370.0,2316.0,1673.0,9703.0,54615.0,48149.0,4067.0,3869.0,2538.0,2083.0,2175.0,20504.0,1193.0,1599.0,9547.0,2683.0,88804.0
39686.0,237941.0,2166.0,1553.0,9324.0,52247.0,45628.0,3888.0,3780.0,2464.0,2035.0,2142.0,19664.0,1168.0,1706.0,9177.0,2528.0,85054.0
37815.0,224882.0,2029.0,1455.0,9342.0,49785.0,42816.0,3705.0,3511.0,2357.0,2008.0,2081.0,18407.0,1038.0,1589.0,8704.0,2447.0,79973.0
